iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ZAF,Africa,South Africa,2022-04-21,3740398.0,0.0,1307.286,100144.0,0.0,6.857,62450.416,0.0,21.827,1672.024,0.0,0.114,1.45,157.0,2.621,2145.0,35.813,,,,,24262108.0,27875.0,408.506,0.469,17473.0,0.294,0.1102,9.1,people tested,34469342.0,21166254.0,18196475.0,2566971.0,55876.0,22767.0,57.55,35.34,30.38,4.29,380.0,7282.0,0.012,36.2,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-22,3740398.0,0.0,1307.286,100144.0,0.0,6.857,62450.416,0.0,21.827,1672.024,0.0,0.114,1.46,163.0,2.721,2194.0,36.631,,,,,24288173.0,26065.0,408.945,0.439,18071.0,0.304,0.1286,7.8,people tested,34526599.0,21185860.0,18218678.0,2588689.0,57257.0,25115.0,57.65,35.37,30.42,4.32,419.0,8319.0,0.014,36.19,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-23,3740398.0,0.0,1307.286,100144.0,0.0,6.857,62450.416,0.0,21.827,1672.024,0.0,0.114,1.46,173.0,2.888,2244.0,37.466,,,1728.0,28.851,24313334.0,25161.0,409.369,0.424,19173.0,0.323,0.1437,7.0,people tested,34596427.0,21209463.0,18243562.0,2616916.0,69828.0,34556.0,57.76,35.41,30.46,4.37,577.0,11532.0,0.019,36.19,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-24,3759689.0,19291.0,2755.857,100298.0,154.0,22.0,62772.503,322.086,46.012,1674.595,2.571,0.367,1.45,173.0,2.888,2251.0,37.583,,,,,24332659.0,19325.0,409.694,0.325,20521.0,0.346,0.1509,6.6,people tested,,,,,,34321.0,,,,,573.0,11497.0,0.019,36.19,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,260289.12,21.71,12.13,4345.838
ZAF,Africa,South Africa,2022-04-25,3759689.0,0.0,2755.857,100298.0,0.0,22.0,62772.503,0.0,46.012,1674.595,0.0,0.367,1.45,181.0,3.022,2282.0,38.101,,,,,24342803.0,10144.0,409.865,0.171,20663.0,0.348,0.1573,6.4,people tested,34600601.0,21211199.0,18244961.0,2618589.0,,34085.0,57.77,35.41,30.46,4.37,569.0,11462.0,0.019,36.19,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-26,3759689.0,0.0,2755.857,100298.0,0.0,22.0,62772.503,0.0,46.012,1674.595,0.0,0.367,1.44,183.0,3.055,1900.0,31.723,,,,,24370285.0,27482.0,410.328,0.463,22470.0,0.378,0.1675,6.0,people tested,34659733.0,21231368.0,18267341.0,2641455.0,59132.0,41899.0,57.87,35.45,30.5,4.41,700.0,14153.0,0.024,36.18,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-27,3759689.0,0.0,2755.857,100298.0,0.0,22.0,62772.503,0.0,46.012,1674.595,0.0,0.367,1.43,189.0,3.156,2028.0,33.86,,,,,24400471.0,30186.0,410.836,0.508,23748.0,0.4,0.1797,5.6,people tested,34726984.0,21252895.0,18291966.0,2669435.0,67251.0,44788.0,57.98,35.48,30.54,4.46,748.0,15044.0,0.025,36.17,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-28,3759689.0,0.0,2755.857,100298.0,0.0,22.0,62772.503,0.0,46.012,1674.595,0.0,0.367,1.4,192.0,3.206,2027.0,33.843,,,,,24423181.0,22710.0,411.218,0.382,23010.0,0.387,0.1839,5.4,people tested,34739327.0,21257362.0,18296163.0,2674528.0,12343.0,38569.0,58.0,35.49,30.55,4.47,644.0,13015.0,0.022,36.16,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-29,3759689.0,0.0,2755.857,100298.0,0.0,22.0,62772.503,0.0,46.012,1674.595,0.0,0.367,1.39,198.0,3.306,2140.0,35.73,,,,,24445151.0,21970.0,411.588,0.37,22425.0,0.378,0.1907,5.2,people tested,34806757.0,21279854.0,18319838.0,2702753.0,67430.0,40023.0,58.11,35.53,30.59,4.51,668.0,13428.0,0.022,36.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-04-30,3759689.0,0.0,2755.857,100298.0,0.0,22.0,62772.503,0.0,46.012,1674.595,0.0,0.367,1.37,216.0,3.606,2201.0,36.748,,,2255.0,37.65,24475485.0,30334.0,412.099,0.511,23164.0,0.39,0.1939,5.2,people tested,34864969.0,21298735.0,18339920.0,2727831.0,58212.0,38363.0,58.21,35.56,30.62,4.55,641.0,12753.0,0.021,36.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-01,3791925.0,32236.0,4605.143,100363.0,65.0,9.286,63310.721,538.219,76.888,1675.68,1.085,0.155,1.36,217.0,3.623,2167.0,36.181,,,,,24492958.0,17473.0,412.393,0.294,22900.0,0.386,0.2049,4.9,people tested,34877539.0,21302363.0,18344181.0,2733750.0,12570.0,39861.0,58.23,35.57,30.63,4.56,666.0,13147.0,0.022,36.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,261494.62,21.64,12.62,4365.9653
ZAF,Africa,South Africa,2022-05-02,3791925.0,0.0,4605.143,100363.0,0.0,9.286,63310.721,0.0,76.888,1675.68,0.0,0.155,1.34,215.0,3.59,2171.0,36.247,,,,,24505584.0,12626.0,412.606,0.213,23254.0,0.392,0.2061,4.9,people tested,34881319.0,21303491.0,18345493.0,2735589.0,3780.0,40103.0,58.24,35.57,30.63,4.57,670.0,13185.0,0.022,36.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-03,3791925.0,0.0,4605.143,100363.0,0.0,9.286,63310.721,0.0,76.888,1675.68,0.0,0.155,1.33,211.0,3.523,2232.0,37.266,,,,,24527102.0,21518.0,412.968,0.362,22402.0,0.377,0.2058,4.9,people tested,34887157.0,21305271.0,18347677.0,2738123.0,5838.0,32489.0,58.25,35.57,30.63,4.57,542.0,10558.0,0.018,36.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-04,3791925.0,0.0,4605.143,100363.0,0.0,9.286,63310.721,0.0,76.888,1675.68,0.0,0.155,1.33,256.0,4.274,2479.0,41.39,,,,,24554412.0,27310.0,413.428,0.46,21992.0,0.37,0.2083,4.8,people tested,34941461.0,21323742.0,18367289.0,2760393.0,54304.0,30640.0,58.34,35.6,30.67,4.61,512.0,10121.0,0.017,36.13,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-05,3791925.0,0.0,4605.143,100363.0,0.0,9.286,63310.721,0.0,76.888,1675.68,0.0,0.155,1.33,273.0,4.558,2554.0,42.642,,,,,24592030.0,37618.0,414.061,0.633,24121.0,0.406,0.2232,4.5,people tested,34999285.0,21343519.0,18387993.0,2783890.0,57824.0,37137.0,58.44,35.64,30.7,4.65,620.0,12308.0,0.021,36.13,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-06,3791925.0,0.0,4605.143,100363.0,0.0,9.286,63310.721,0.0,76.888,1675.68,0.0,0.155,1.31,267.0,4.458,2649.0,44.228,,,,,24626847.0,34817.0,414.647,0.586,25957.0,0.437,0.231,4.3,people tested,35058457.0,21364436.0,18408410.0,2808108.0,59172.0,35957.0,58.53,35.67,30.74,4.69,600.0,12083.0,0.02,36.12,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-07,3791925.0,0.0,4605.143,100363.0,0.0,9.286,63310.721,0.0,76.888,1675.68,0.0,0.155,1.28,255.0,4.258,2634.0,43.978,,,2916.0,48.686,24654271.0,27424.0,415.109,0.462,25541.0,0.43,0.2504,4.0,people tested,35112052.0,21383128.0,18426826.0,2830291.0,53595.0,35298.0,58.62,35.7,30.77,4.73,589.0,12056.0,0.02,36.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-08,3835902.0,43977.0,6282.429,100516.0,153.0,21.857,64044.97,734.249,104.893,1678.235,2.555,0.365,1.25,257.0,4.291,2580.0,43.076,,,,,24675963.0,21692.0,415.474,0.365,26144.0,0.44,0.2493,4.0,people tested,35124794.0,21387271.0,18430998.0,2836165.0,12742.0,35322.0,58.65,35.71,30.77,4.74,590.0,12130.0,0.02,36.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,262965.72,21.58,14.58,4390.527
ZAF,Africa,South Africa,2022-05-09,3835902.0,0.0,6282.429,100516.0,0.0,21.857,64044.97,0.0,104.893,1678.235,0.0,0.365,1.22,251.0,4.191,2586.0,43.176,,,,,24693273.0,17310.0,415.766,0.291,26813.0,0.451,0.2462,4.1,people tested,35128412.0,21388927.0,18432285.0,2837367.0,3618.0,35299.0,58.65,35.71,30.77,4.74,589.0,12205.0,0.02,36.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-10,3835902.0,0.0,6282.429,100516.0,0.0,21.857,64044.97,0.0,104.893,1678.235,0.0,0.365,1.2,280.0,4.675,2807.0,46.866,,,,,24726029.0,32756.0,416.317,0.552,28418.0,0.478,0.2511,4.0,people tested,35182056.0,21408366.0,18451136.0,2858722.0,53644.0,42128.0,58.74,35.74,30.81,4.77,703.0,14728.0,0.025,36.1,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-11,3835902.0,0.0,6282.429,100516.0,0.0,21.857,64044.97,0.0,104.893,1678.235,0.0,0.365,1.17,310.0,5.176,3006.0,50.189,,,,,24765642.0,39613.0,416.984,0.667,30176.0,0.508,0.2547,3.9,people tested,35243240.0,21430421.0,18472807.0,2882655.0,61184.0,43111.0,58.84,35.78,30.84,4.81,720.0,15240.0,0.025,36.09,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-12,3835902.0,0.0,6282.429,100516.0,0.0,21.857,64044.97,0.0,104.893,1678.235,0.0,0.365,1.14,310.0,5.176,2965.0,49.504,,,,,24804199.0,38557.0,417.634,0.649,30310.0,0.51,0.2496,4.0,people tested,35307618.0,21454556.0,18495192.0,2907045.0,64378.0,44048.0,58.95,35.82,30.88,4.85,735.0,15862.0,0.026,36.08,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-13,3835902.0,0.0,6282.429,100516.0,0.0,21.857,64044.97,0.0,104.893,1678.235,0.0,0.365,1.1,306.0,5.109,3010.0,50.256,,,,,24841314.0,37115.0,418.258,0.625,30638.0,0.516,0.2427,4.1,people tested,35370563.0,21477273.0,18517880.0,2931554.0,62945.0,44587.0,59.06,35.86,30.92,4.89,744.0,16120.0,0.027,36.07,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-14,3835902.0,0.0,6282.429,100516.0,0.0,21.857,64044.97,0.0,104.893,1678.235,0.0,0.365,1.07,310.0,5.176,2965.0,49.504,,,3434.0,57.335,,,,,29798.0,0.502,0.2471,4.0,people tested,35425251.0,21497152.0,18536811.0,2953350.0,54688.0,44743.0,59.15,35.89,30.95,4.93,747.0,16289.0,0.027,36.07,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-15,3887449.0,51547.0,7363.857,100753.0,237.0,33.857,64905.609,860.639,122.948,1682.192,3.957,0.565,1.04,310.0,5.176,2965.0,49.504,,,,,,,,,29776.0,0.501,0.2418,4.1,people tested,35436933.0,21500938.0,18540730.0,2958541.0,11682.0,44591.0,59.17,35.9,30.96,4.94,745.0,16238.0,0.027,36.06,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,264485.22,21.53,15.07,4415.897
ZAF,Africa,South Africa,2022-05-16,3887449.0,0.0,7363.857,100753.0,0.0,33.857,64905.609,0.0,122.948,1682.192,0.0,0.565,1.01,289.0,4.825,2904.0,48.486,,,,,,,,,30380.0,0.512,0.2357,4.2,people tested,35441399.0,21502593.0,18542344.0,2960412.0,4466.0,44712.0,59.17,35.9,30.96,4.94,747.0,16238.0,0.027,36.06,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-17,3887449.0,0.0,7363.857,100753.0,0.0,33.857,64905.609,0.0,122.948,1682.192,0.0,0.565,0.98,315.0,5.259,3195.0,53.344,,,,,24927476.0,,419.709,,28778.0,0.485,0.2368,4.2,people tested,35494610.0,21521824.0,18562145.0,2980670.0,53211.0,44651.0,59.26,35.93,30.99,4.98,746.0,16208.0,0.027,36.06,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-18,3887449.0,0.0,7363.857,100753.0,0.0,33.857,64905.609,0.0,122.948,1682.192,0.0,0.565,0.95,315.0,5.259,3195.0,53.344,,,,,24963628.0,36152.0,420.318,0.609,28284.0,0.476,0.2316,4.3,people tested,35556934.0,21544408.0,18584665.0,3004285.0,62324.0,44813.0,59.37,35.97,31.03,5.02,748.0,16284.0,0.027,36.05,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-19,3887449.0,0.0,7363.857,100753.0,0.0,33.857,64905.609,0.0,122.948,1682.192,0.0,0.565,0.93,341.0,5.693,3283.0,54.814,,,,,24992827.0,29199.0,420.81,0.492,26947.0,0.454,0.1958,5.1,people tested,35617595.0,21567977.0,18605593.0,3026816.0,60661.0,44282.0,59.47,36.01,31.06,5.05,739.0,16203.0,0.027,36.04,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-20,3887449.0,0.0,7363.857,100753.0,0.0,33.857,64905.609,0.0,122.948,1682.192,0.0,0.565,0.92,331.0,5.526,3319.0,55.415,,,,,25025578.0,32751.0,421.361,0.551,26323.0,0.443,0.229,4.4,people tested,35679922.0,21591879.0,18628194.0,3049134.0,62327.0,44194.0,59.57,36.05,31.1,5.09,738.0,16372.0,0.027,36.03,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-21,3887449.0,0.0,7363.857,100753.0,0.0,33.857,64905.609,0.0,122.948,1682.192,0.0,0.565,0.89,337.0,5.627,3254.0,54.329,,,3149.0,52.576,,,,,25892.0,0.436,0.2163,4.6,people tested,35731661.0,21611749.0,18646326.0,3068186.0,51739.0,43773.0,59.66,36.08,31.13,5.12,731.0,16371.0,0.027,36.02,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-22,3926652.0,39203.0,5600.429,100931.0,178.0,25.429,65560.15,654.541,93.506,1685.164,2.972,0.425,0.86,329.0,5.493,3216.0,53.695,,,,,,,,,25460.0,0.429,0.2137,4.7,people tested,35740663.0,21614937.0,18649455.0,3071718.0,9002.0,43390.0,59.67,36.09,31.14,5.13,724.0,16286.0,0.027,36.02,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,265481.12,21.43,9.8,4432.525
ZAF,Africa,South Africa,2022-05-23,3926652.0,0.0,5600.429,100931.0,0.0,25.429,65560.15,0.0,93.506,1685.164,0.0,0.425,0.84,322.0,5.376,3164.0,52.827,,,,,25081137.0,,422.296,,25029.0,0.421,0.21,4.8,people tested,35744528.0,21616425.0,18650863.0,3073130.0,3865.0,43304.0,59.68,36.09,31.14,5.13,723.0,16262.0,0.027,36.02,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-24,3926652.0,0.0,5600.429,100931.0,0.0,25.429,65560.15,0.0,93.506,1685.164,0.0,0.425,0.81,326.0,5.443,3246.0,54.196,,,,,25108084.0,26947.0,422.75,0.454,25801.0,0.434,0.1989,5.0,people tested,35794074.0,21636221.0,18668965.0,3090174.0,49546.0,42781.0,59.76,36.12,31.17,5.16,714.0,16342.0,0.027,36.01,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-25,3926652.0,0.0,5600.429,100931.0,0.0,25.429,65560.15,0.0,93.506,1685.164,0.0,0.425,0.79,318.0,5.309,3233.0,53.979,,,,,25138638.0,30554.0,423.265,0.514,25001.0,0.421,0.1887,5.3,people tested,35849352.0,21658175.0,18689063.0,3109278.0,55278.0,41774.0,59.85,36.16,31.2,5.19,697.0,16252.0,0.027,36.01,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-26,3926652.0,0.0,5600.429,100931.0,0.0,25.429,65560.15,0.0,93.506,1685.164,0.0,0.425,0.77,316.0,5.276,3202.0,53.461,,,,,25164138.0,25500.0,423.694,0.429,24473.0,0.412,0.215,4.7,people tested,35903813.0,21679158.0,18708785.0,3129148.0,54461.0,40888.0,59.95,36.2,31.24,5.22,683.0,15883.0,0.027,36.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-27,3926652.0,0.0,5600.429,100931.0,0.0,25.429,65560.15,0.0,93.506,1685.164,0.0,0.425,0.75,328.0,5.476,3250.0,54.263,,,,,25187804.0,23666.0,424.092,0.398,23175.0,0.39,0.1633,6.1,people tested,35959268.0,21700754.0,18729493.0,3148094.0,55455.0,39907.0,60.04,36.23,31.27,5.26,666.0,15554.0,0.026,35.99,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-28,3926652.0,0.0,5600.429,100931.0,0.0,25.429,65560.15,0.0,93.506,1685.164,0.0,0.425,0.74,328.0,5.476,3250.0,54.263,,,2497.0,41.69,,,,,23143.0,0.39,0.1577,6.3,people tested,36005670.0,21719395.0,18746469.0,3164104.0,46402.0,39144.0,60.12,36.26,31.3,5.28,654.0,15378.0,0.026,35.98,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-29,3952193.0,25541.0,3648.714,101142.0,211.0,30.143,65986.587,426.438,60.92,1688.687,3.523,0.503,0.72,305.0,5.092,3126.0,52.192,,,,,,,,,23111.0,0.389,0.1489,6.7,people tested,36015744.0,21723060.0,18750051.0,3168105.0,10074.0,39297.0,60.13,36.27,31.31,5.29,656.0,15446.0,0.026,35.98,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,267147.8,21.39,16.58,4460.352
ZAF,Africa,South Africa,2022-05-30,3952193.0,0.0,3648.714,101142.0,0.0,30.143,65986.587,0.0,60.92,1688.687,0.0,0.503,0.71,295.0,4.925,3026.0,50.523,,,,,25242686.0,,425.016,,23078.0,0.389,0.1451,6.9,people tested,36020076.0,21724648.0,18751649.0,3169901.0,4332.0,39364.0,60.14,36.27,31.31,5.29,657.0,15460.0,0.026,35.98,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-05-31,3952193.0,0.0,3648.714,101142.0,0.0,30.143,65986.587,0.0,60.92,1688.687,0.0,0.503,0.69,315.0,5.259,3063.0,51.14,,,,,25264922.0,22236.0,425.391,0.374,22405.0,0.377,0.1404,7.1,people tested,36063285.0,21742087.0,18767585.0,3184611.0,43209.0,38459.0,60.21,36.3,31.33,5.32,642.0,15124.0,0.025,35.98,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-01,3952193.0,0.0,3648.714,101142.0,0.0,30.143,65986.587,0.0,60.92,1688.687,0.0,0.503,0.68,294.0,4.909,2912.0,48.619,,,,,25288429.0,23507.0,425.787,0.396,21399.0,0.36,0.1294,7.7,people tested,36105946.0,21759015.0,18783522.0,3199093.0,42661.0,36656.0,60.28,36.33,31.36,5.34,612.0,14406.0,0.024,35.97,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-02,3952193.0,0.0,3648.714,101142.0,0.0,30.143,65986.587,0.0,60.92,1688.687,0.0,0.503,0.67,287.0,4.792,2903.0,48.469,,,,,25314119.0,25690.0,426.219,0.433,21426.0,0.361,0.1237,8.1,people tested,36148904.0,21776154.0,18799631.0,3213884.0,42958.0,35013.0,60.35,36.36,31.39,5.37,585.0,13857.0,0.023,35.96,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-03,3952193.0,0.0,3648.714,101142.0,0.0,30.143,65986.587,0.0,60.92,1688.687,0.0,0.503,0.67,312.0,5.209,3021.0,50.439,,,,,25334835.0,20716.0,426.568,0.349,21004.0,0.354,0.1177,8.5,people tested,36192016.0,21793671.0,18815753.0,3228459.0,43112.0,33250.0,60.43,36.39,31.42,5.39,555.0,13274.0,0.022,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-04,3952193.0,0.0,3648.714,101142.0,0.0,30.143,65986.587,0.0,60.92,1688.687,0.0,0.503,0.66,281.0,4.692,2691.0,44.929,,,1830.0,30.554,,,,,20387.0,0.343,0.1043,9.6,people tested,36230916.0,21808776.0,18830454.0,3241826.0,38900.0,32178.0,60.49,36.41,31.44,5.41,537.0,12769.0,0.021,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-05,3967078.0,14885.0,2126.429,101313.0,171.0,24.429,66235.11,248.523,35.503,1691.542,2.855,0.408,0.66,267.0,4.458,2564.0,42.809,,,,,,,,,19770.0,0.333,0.1029,9.7,people tested,36238288.0,21811715.0,18833277.0,3244428.0,7372.0,31792.0,60.5,36.42,31.44,5.42,531.0,12665.0,0.021,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,268461.3,21.32,12.22,4482.2827
ZAF,Africa,South Africa,2022-06-06,3967078.0,0.0,2126.429,101313.0,0.0,24.429,66235.11,0.0,35.503,1691.542,0.0,0.408,0.66,263.0,4.391,2463.0,41.123,,,,,25376754.0,,427.274,,19153.0,0.322,0.0987,10.1,people tested,36240713.0,21812703.0,18834233.0,3245291.0,2425.0,31520.0,60.51,36.42,31.45,5.42,526.0,12579.0,0.021,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-07,3967078.0,0.0,2126.429,101313.0,0.0,24.429,66235.11,0.0,35.503,1691.542,0.0,0.408,0.67,256.0,4.274,2403.0,40.121,,,,,25400217.0,23463.0,427.669,0.395,19328.0,0.325,0.0977,10.2,people tested,36277964.0,21826541.0,18848823.0,3258427.0,37251.0,30668.0,60.57,36.44,31.47,5.44,512.0,12065.0,0.02,35.94,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
